31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;33;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;34;Monkey;5
31;8;2019;7;15;35;Monkey;5
31;8;2019;7;15;35;Monkey;5
31;8;2019;7;15;35;Monkey;5
31;8;2019;7;15;35;Monkey;5
31;8;2019;7;15;35;Monkey;5
31;8;2019;7;27;21;Monkey;1
31;8;2019;7;27;21;Monkey;1
31;8;2019;7;27;21;Monkey;1
31;8;2019;7;27;21;Monkey;1
31;8;2019;7;27;21;Monkey;1
31;8;2019;7;27;21;Monkey;1
31;8;2019;7;27;21;Monkey;1
31;8;2019;7;27;21;Monkey;1
31;8;2019;7;27;21;Monkey;1
31;8;2019;7;27;21;Monkey;1
31;8;2019;7;27;21;Monkey;1
31;8;2019;7;27;21;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;22;Monkey;1
31;8;2019;7;27;23;Monkey;1
31;8;2019;7;27;23;Monkey;1
31;8;2019;7;27;23;Monkey;1
31;8;2019;7;27;23;Monkey;1
31;8;2019;7;27;23;Monkey;1
31;8;2019;7;27;23;Monkey;1
31;8;2019;7;27;23;Monkey;1
31;8;2019;7;27;23;Monkey;1
31;8;2019;7;27;23;Monkey;1
31;8;2019;7;27;23;Monkey;1
31;8;2019;7;27;23;Monkey;1
31;8;2019;7;27;23;Monkey;1
31;8;2019;7;27;23;Monkey;1
31;8;2019;7;27;23;Monkey;1
31;8;2019;7;27;23;Monkey;1
31;8;2019;7;27;23;Monkey;1
31;8;2019;7;27;23;Monkey;1
31;8;2019;7;27;23;Monkey;1
31;8;2019;7;27;23;Monkey;1
31;8;2019;16;1;46;Monkey;0
31;8;2019;16;1;54;Monkey;0
31;8;2019;16;3;59;Monkey;0
31;8;2019;16;19;14;Monkey;0
31;8;2019;16;34;26;Monkey;0
31;8;2019;16;34;50;Monkey;0
31;8;2019;16;35;19;Monkey;0
31;8;2019;16;37;37;Monkey;0
31;8;2019;16;38;41;Monkey;0
31;8;2019;22;14;13;Monkey;0
31;8;2019;22;16;20;Monkey;0
31;8;2019;22;17;35;Monkey;0
31;8;2019;22;19;7;Monkey;0
31;8;2019;22;19;11;Monkey;0
31;8;2019;22;19;12;Monkey;0
31;8;2019;22;19;27;Monkey;0
31;8;2019;22;20;37;Monkey;0
31;8;2019;22;21;20;Monkey;0
31;8;2019;22;22;17;Monkey;0
31;8;2019;23;10;11;Monkey;0
31;8;2019;23;16;47;Monkey;0
